table_name,column_pysical_name,column_logical_name,invalid_flag,special_translation,original_category,category,meaning,minimum_class,class_2,class_3,class_4,class_5,class_6,class_7,maximum_class,minimum_class_name,class_name_2,class_name_3,class_name_4,class_name_5,class_name_6,class_name_7,maximum_class_name,strength,note,valid_from,valid_to
"a_bac","data_category","データ区分","0","0","0","3","前日","","","","","","","","","","","","","","","","","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00000000","単勝あり-複勝あり-枠連あり-馬連あり-馬単あり-ワイドあり-３連複あり-３連単あり","0","0","0","0","0","0","0","0","単勝あり","複勝あり","枠連あり","馬連あり","馬単あり","ワイドあり","３連複あり","３連単あり","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00000001","単勝あり-複勝あり-枠連あり-馬連あり-馬単あり-ワイドあり-３連複あり-３連単なし","0","0","0","0","0","0","0","1","単勝あり","複勝あり","枠連あり","馬連あり","馬単あり","ワイドあり","３連複あり","３連単なし","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00000010","単勝あり-複勝あり-枠連あり-馬連あり-馬単あり-ワイドあり-３連複なし-３連単あり","0","0","0","0","0","0","1","0","単勝あり","複勝あり","枠連あり","馬連あり","馬単あり","ワイドあり","３連複なし","３連単あり","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00000011","単勝あり-複勝あり-枠連あり-馬連あり-馬単あり-ワイドあり-３連複なし-３連単なし","0","0","0","0","0","0","1","1","単勝あり","複勝あり","枠連あり","馬連あり","馬単あり","ワイドあり","３連複なし","３連単なし","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00000100","単勝あり-複勝あり-枠連あり-馬連あり-馬単あり-ワイドなし-３連複あり-３連単あり","0","0","0","0","0","1","0","0","単勝あり","複勝あり","枠連あり","馬連あり","馬単あり","ワイドなし","３連複あり","３連単あり","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00000101","単勝あり-複勝あり-枠連あり-馬連あり-馬単あり-ワイドなし-３連複あり-３連単なし","0","0","0","0","0","1","0","1","単勝あり","複勝あり","枠連あり","馬連あり","馬単あり","ワイドなし","３連複あり","３連単なし","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00000110","単勝あり-複勝あり-枠連あり-馬連あり-馬単あり-ワイドなし-３連複なし-３連単あり","0","0","0","0","0","1","1","0","単勝あり","複勝あり","枠連あり","馬連あり","馬単あり","ワイドなし","３連複なし","３連単あり","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00000111","単勝あり-複勝あり-枠連あり-馬連あり-馬単あり-ワイドなし-３連複なし-３連単なし","0","0","0","0","0","1","1","1","単勝あり","複勝あり","枠連あり","馬連あり","馬単あり","ワイドなし","３連複なし","３連単なし","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00001000","単勝あり-複勝あり-枠連あり-馬連あり-馬単なし-ワイドあり-３連複あり-３連単あり","0","0","0","0","1","0","0","0","単勝あり","複勝あり","枠連あり","馬連あり","馬単なし","ワイドあり","３連複あり","３連単あり","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00001001","単勝あり-複勝あり-枠連あり-馬連あり-馬単なし-ワイドあり-３連複あり-３連単なし","0","0","0","0","1","0","0","1","単勝あり","複勝あり","枠連あり","馬連あり","馬単なし","ワイドあり","３連複あり","３連単なし","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00001010","単勝あり-複勝あり-枠連あり-馬連あり-馬単なし-ワイドあり-３連複なし-３連単あり","0","0","0","0","1","0","1","0","単勝あり","複勝あり","枠連あり","馬連あり","馬単なし","ワイドあり","３連複なし","３連単あり","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00001011","単勝あり-複勝あり-枠連あり-馬連あり-馬単なし-ワイドあり-３連複なし-３連単なし","0","0","0","0","1","0","1","1","単勝あり","複勝あり","枠連あり","馬連あり","馬単なし","ワイドあり","３連複なし","３連単なし","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00001100","単勝あり-複勝あり-枠連あり-馬連あり-馬単なし-ワイドなし-３連複あり-３連単あり","0","0","0","0","1","1","0","0","単勝あり","複勝あり","枠連あり","馬連あり","馬単なし","ワイドなし","３連複あり","３連単あり","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00001101","単勝あり-複勝あり-枠連あり-馬連あり-馬単なし-ワイドなし-３連複あり-３連単なし","0","0","0","0","1","1","0","1","単勝あり","複勝あり","枠連あり","馬連あり","馬単なし","ワイドなし","３連複あり","３連単なし","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00001110","単勝あり-複勝あり-枠連あり-馬連あり-馬単なし-ワイドなし-３連複なし-３連単あり","0","0","0","0","1","1","1","0","単勝あり","複勝あり","枠連あり","馬連あり","馬単なし","ワイドなし","３連複なし","３連単あり","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00001111","単勝あり-複勝あり-枠連あり-馬連あり-馬単なし-ワイドなし-３連複なし-３連単なし","0","0","0","0","1","1","1","1","単勝あり","複勝あり","枠連あり","馬連あり","馬単なし","ワイドなし","３連複なし","３連単なし","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00010000","単勝あり-複勝あり-枠連あり-馬連なし-馬単あり-ワイドあり-３連複あり-３連単あり","0","0","0","1","0","0","0","0","単勝あり","複勝あり","枠連あり","馬連なし","馬単あり","ワイドあり","３連複あり","３連単あり","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00010001","単勝あり-複勝あり-枠連あり-馬連なし-馬単あり-ワイドあり-３連複あり-３連単なし","0","0","0","1","0","0","0","1","単勝あり","複勝あり","枠連あり","馬連なし","馬単あり","ワイドあり","３連複あり","３連単なし","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00010010","単勝あり-複勝あり-枠連あり-馬連なし-馬単あり-ワイドあり-３連複なし-３連単あり","0","0","0","1","0","0","1","0","単勝あり","複勝あり","枠連あり","馬連なし","馬単あり","ワイドあり","３連複なし","３連単あり","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00010011","単勝あり-複勝あり-枠連あり-馬連なし-馬単あり-ワイドあり-３連複なし-３連単なし","0","0","0","1","0","0","1","1","単勝あり","複勝あり","枠連あり","馬連なし","馬単あり","ワイドあり","３連複なし","３連単なし","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00010100","単勝あり-複勝あり-枠連あり-馬連なし-馬単あり-ワイドなし-３連複あり-３連単あり","0","0","0","1","0","1","0","0","単勝あり","複勝あり","枠連あり","馬連なし","馬単あり","ワイドなし","３連複あり","３連単あり","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00010101","単勝あり-複勝あり-枠連あり-馬連なし-馬単あり-ワイドなし-３連複あり-３連単なし","0","0","0","1","0","1","0","1","単勝あり","複勝あり","枠連あり","馬連なし","馬単あり","ワイドなし","３連複あり","３連単なし","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00010110","単勝あり-複勝あり-枠連あり-馬連なし-馬単あり-ワイドなし-３連複なし-３連単あり","0","0","0","1","0","1","1","0","単勝あり","複勝あり","枠連あり","馬連なし","馬単あり","ワイドなし","３連複なし","３連単あり","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00010111","単勝あり-複勝あり-枠連あり-馬連なし-馬単あり-ワイドなし-３連複なし-３連単なし","0","0","0","1","0","1","1","1","単勝あり","複勝あり","枠連あり","馬連なし","馬単あり","ワイドなし","３連複なし","３連単なし","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00011000","単勝あり-複勝あり-枠連あり-馬連なし-馬単なし-ワイドあり-３連複あり-３連単あり","0","0","0","1","1","0","0","0","単勝あり","複勝あり","枠連あり","馬連なし","馬単なし","ワイドあり","３連複あり","３連単あり","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00011001","単勝あり-複勝あり-枠連あり-馬連なし-馬単なし-ワイドあり-３連複あり-３連単なし","0","0","0","1","1","0","0","1","単勝あり","複勝あり","枠連あり","馬連なし","馬単なし","ワイドあり","３連複あり","３連単なし","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00011010","単勝あり-複勝あり-枠連あり-馬連なし-馬単なし-ワイドあり-３連複なし-３連単あり","0","0","0","1","1","0","1","0","単勝あり","複勝あり","枠連あり","馬連なし","馬単なし","ワイドあり","３連複なし","３連単あり","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00011011","単勝あり-複勝あり-枠連あり-馬連なし-馬単なし-ワイドあり-３連複なし-３連単なし","0","0","0","1","1","0","1","1","単勝あり","複勝あり","枠連あり","馬連なし","馬単なし","ワイドあり","３連複なし","３連単なし","","","",""
"a_bac","sold_flag","馬券発売フラグ","0","0","0","00011100","単勝あり-複勝あり-枠連あり-馬連なし-馬単なし-ワイドなし-３連複あり-３連単あり","0","0","0","1","1","1","0","0","単勝あり","複勝あり","枠連あり","馬連なし","馬単なし","ワイドなし","３連複あり","３連単あり","","","",""
